"transaction_id","merchant_id","customer_id","payment_method","bank","failure_code","failure_stage","amount","timestamp","retry_count","is_recurring","recovery_probability","recovery_status"
"645","MERCH020","CUST0357","CARD","SBI","PROCESSING_ERROR","PAYMENT_PROCESSING","3244","2026-08-07 16:54:23","3","False","0.4","not_recovered"
"646","MERCH049","CUST0553","UPI","AXIS","BANK_TIMEOUT","BANK_RESPONSE","3509","2026-08-15 10:03:37","0","True","0.53","recovered"
"647","MERCH031","CUST0510","UPI","HDFC","BANK_TIMEOUT","BANK_RESPONSE","806","2026-08-04 14:56:48","1","False","0.45","recovered"
"648","MERCH022","CUST0632","CARD","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","959","2026-08-28 02:04:13","0","False","0.45","not_recovered"
"649","MERCH008","CUST0073","UPI","AXIS","PROCESSING_ERROR","PAYMENT_PROCESSING","5440","2026-08-22 08:14:51","0","False","0.55","recovered"
"650","MERCH050","CUST0113","CARD","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","6859","2026-08-11 16:57:55","0","False","0.45","not_recovered"
"651","MERCH032","CUST0056","CARD","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","7554","2026-08-10 15:27:20","0","True","0.48","not_recovered"
"652","MERCH041","CUST0368","CARD","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","625","2026-08-29 14:32:37","0","True","0.48","not_recovered"
"653","MERCH030","CUST0429","UPI","ICICI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","4935","2026-08-31 07:17:12","0","False","0.45","unknown"
"654","MERCH040","CUST0928","UPI","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","8648","2026-08-25 17:58:29","2","False","0.35","not_recovered"
"655","MERCH030","CUST0286","UPI","AXIS","BANK_TIMEOUT","BANK_RESPONSE","4141","2026-08-14 00:44:40","0","False","0.5","not_recovered"
"656","MERCH038","CUST0969","UPI","SBI","PROCESSING_ERROR","PAYMENT_PROCESSING","824","2026-08-03 22:40:18","3","False","0.4","not_recovered"
"657","MERCH028","CUST0544","CARD","AXIS","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","1705","2026-08-23 23:07:56","0","True","0.43","not_recovered"
"658","MERCH045","CUST0750","CARD","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","4946","2026-08-13 14:31:40","1","True","0.43","not_recovered"
"659","MERCH020","CUST0166","CARD","SBI","CARD_BLOCKED","CARD_AUTHORIZATION","7698","2026-08-08 17:30:30","2","False","0.0","not_recovered"
"660","MERCH024","CUST0642","CARD","SBI","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","1258","2026-08-20 16:25:00","2","False","0.3","recovered"
"661","MERCH028","CUST0771","CARD","HDFC","BANK_TIMEOUT","BANK_RESPONSE","1426","2026-08-18 07:06:45","1","True","0.48","not_recovered"
"662","MERCH044","CUST0373","UPI","SBI","PROCESSING_ERROR","PAYMENT_PROCESSING","7724","2026-08-03 23:37:19","0","True","0.58","recovered"
"663","MERCH005","CUST0575","UPI","HDFC","CARD_BLOCKED","CARD_AUTHORIZATION","4009","2026-08-28 04:43:08","0","False","0.05","not_recovered"
"664","MERCH038","CUST0893","UPI","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","4480","2026-08-26 10:41:48","1","False","0.4","recovered"
"665","MERCH023","CUST0464","CARD","SBI","PROCESSING_ERROR","PAYMENT_PROCESSING","8814","2026-08-27 20:49:17","2","False","0.45","recovered"
"666","MERCH044","CUST0969","UPI","HDFC","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","7601","2026-08-06 05:43:19","0","False","0.4","recovered"
"667","MERCH005","CUST0112","UPI","ICICI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","2524","2026-08-26 02:15:53","0","False","0.45","not_recovered"
"668","MERCH002","CUST0301","CARD","HDFC","PROCESSING_ERROR","PAYMENT_PROCESSING","6983","2026-08-23 13:08:03","1","True","0.53","recovered"
"669","MERCH002","CUST0893","UPI","ICICI","PROCESSING_ERROR","PAYMENT_PROCESSING","5716","2026-08-17 20:10:28","0","False","0.55","recovered"
"670","MERCH036","CUST0456","CARD","ICICI","PROCESSING_ERROR","PAYMENT_PROCESSING","5121","2026-08-10 08:05:17","1","False","0.5","recovered"
"671","MERCH019","CUST0789","UPI","HDFC","PROCESSING_ERROR","PAYMENT_PROCESSING","7569","2026-08-10 01:49:37","1","True","0.53","not_recovered"
"672","MERCH012","CUST0997","UPI","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","2015","2026-08-03 23:56:41","3","False","0.3","not_recovered"
"673","MERCH024","CUST0189","UPI","SBI","BANK_TIMEOUT","BANK_RESPONSE","5733","2026-08-09 04:22:03","0","False","0.5","recovered"
"674","MERCH020","CUST0125","UPI","AXIS","CARD_BLOCKED","CARD_AUTHORIZATION","2481","2026-08-24 05:39:22","2","True","0.0","not_recovered"
"675","MERCH035","CUST1000","CARD","ICICI","PROCESSING_ERROR","PAYMENT_PROCESSING","4848","2026-08-29 20:26:27","1","False","0.5","not_recovered"
"676","MERCH029","CUST0347","UPI","AXIS","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","2384","2026-08-28 17:54:53","0","True","0.43","not_recovered"
"677","MERCH015","CUST0457","CARD","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","3297","2026-08-30 07:44:48","0","False","0.45","unknown"
"678","MERCH050","CUST0285","UPI","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","7398","2026-08-06 05:48:05","3","False","0.3","not_recovered"
"679","MERCH039","CUST0620","UPI","ICICI","PROCESSING_ERROR","PAYMENT_PROCESSING","7106","2026-08-19 22:39:00","0","True","0.58","recovered"
"680","MERCH020","CUST0457","UPI","HDFC","BANK_TIMEOUT","BANK_RESPONSE","7378","2026-08-22 04:13:13","2","False","0.4","not_recovered"
"681","MERCH028","CUST0747","CARD","HDFC","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","9896","2026-08-06 04:17:17","0","False","0.4","not_recovered"
"682","MERCH034","CUST0344","UPI","AXIS","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","6808","2026-08-15 06:27:04","0","False","0.45","not_recovered"
"683","MERCH049","CUST0937","UPI","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","6354","2026-08-16 01:14:56","1","True","0.43","not_recovered"
"684","MERCH038","CUST0312","CARD","AXIS","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","140","2026-08-09 11:27:03","0","False","0.45","not_recovered"
"685","MERCH031","CUST0128","CARD","AXIS","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","4109","2026-08-03 09:08:16","0","False","0.45","not_recovered"
"686","MERCH005","CUST0614","CARD","AXIS","PROCESSING_ERROR","PAYMENT_PROCESSING","4325","2026-08-25 02:37:39","3","False","0.4","recovered"
"687","MERCH047","CUST0590","UPI","ICICI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","1058","2026-08-09 02:15:43","0","False","0.45","recovered"
"688","MERCH011","CUST0055","CARD","ICICI","PROCESSING_ERROR","PAYMENT_PROCESSING","5932","2026-08-04 08:45:25","0","False","0.55","not_recovered"
"689","MERCH033","CUST0199","UPI","SBI","PROCESSING_ERROR","PAYMENT_PROCESSING","2838","2026-08-28 09:28:14","0","False","0.55","not_recovered"
"690","MERCH020","CUST0278","CARD","SBI","PROCESSING_ERROR","PAYMENT_PROCESSING","5861","2026-08-08 23:26:34","0","False","0.55","recovered"
"691","MERCH032","CUST0422","CARD","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","2632","2026-08-26 10:29:00","0","True","0.48","not_recovered"
"692","MERCH040","CUST0707","UPI","AXIS","PROCESSING_ERROR","PAYMENT_PROCESSING","1351","2026-08-07 15:48:31","2","False","0.45","not_recovered"
"693","MERCH020","CUST0708","CARD","HDFC","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","9891","2026-08-27 09:28:48","1","False","0.35","not_recovered"
"694","MERCH002","CUST0763","UPI","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","2432","2026-08-12 23:58:42","0","False","0.45","not_recovered"
"695","MERCH028","CUST0708","UPI","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","8034","2026-08-22 22:26:23","0","True","0.48","not_recovered"
"696","MERCH033","CUST0608","UPI","AXIS","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","4245","2026-08-04 02:25:35","0","False","0.45","not_recovered"
"697","MERCH008","CUST0943","UPI","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","5859","2026-08-03 10:05:21","0","False","0.45","not_recovered"
"698","MERCH038","CUST0357","CARD","HDFC","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","4062","2026-08-26 12:15:42","1","True","0.38","not_recovered"
"699","MERCH001","CUST0542","UPI","HDFC","CARD_BLOCKED","CARD_AUTHORIZATION","2914","2026-08-28 01:47:51","0","False","0.05","not_recovered"
"700","MERCH033","CUST0872","CARD","ICICI","BANK_TIMEOUT","BANK_RESPONSE","3133","2026-08-23 08:14:52","1","True","0.48","not_recovered"
"701","MERCH025","CUST0435","UPI","HDFC","PROCESSING_ERROR","PAYMENT_PROCESSING","5249","2026-08-08 00:01:20","0","False","0.55","recovered"
"702","MERCH024","CUST0722","CARD","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","8188","2026-08-07 14:49:35","0","False","0.45","not_recovered"
"703","MERCH044","CUST1000","CARD","HDFC","PROCESSING_ERROR","PAYMENT_PROCESSING","4861","2026-08-22 18:36:41","0","True","0.58","not_recovered"
"704","MERCH031","CUST0962","CARD","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","8155","2026-08-07 02:32:02","0","False","0.45","not_recovered"
"705","MERCH008","CUST0147","CARD","AXIS","BANK_TIMEOUT","BANK_RESPONSE","1766","2026-08-10 04:34:36","0","False","0.5","recovered"
"706","MERCH039","CUST0865","CARD","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","7058","2026-08-26 05:30:19","0","False","0.45","not_recovered"
"707","MERCH018","CUST0775","CARD","ICICI","PROCESSING_ERROR","PAYMENT_PROCESSING","9982","2026-08-21 15:12:39","3","False","0.4","recovered"
"708","MERCH030","CUST0111","UPI","ICICI","PROCESSING_ERROR","PAYMENT_PROCESSING","3881","2026-08-08 12:49:48","0","False","0.55","not_recovered"
"709","MERCH032","CUST0695","UPI","HDFC","PROCESSING_ERROR","PAYMENT_PROCESSING","5456","2026-08-09 09:57:03","0","False","0.55","not_recovered"
"710","MERCH043","CUST0770","CARD","AXIS","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","8257","2026-08-25 19:10:59","0","False","0.45","not_recovered"
"711","MERCH035","CUST0560","UPI","SBI","CARD_BLOCKED","CARD_AUTHORIZATION","2051","2026-08-20 14:57:40","0","False","0.05","not_recovered"
"712","MERCH003","CUST0034","UPI","ICICI","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","2789","2026-08-25 20:36:54","0","False","0.4","recovered"
"713","MERCH049","CUST0113","CARD","AXIS","PROCESSING_ERROR","PAYMENT_PROCESSING","2660","2026-08-26 14:19:51","0","False","0.55","not_recovered"
"714","MERCH025","CUST0632","CARD","ICICI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","561","2026-08-30 15:56:23","0","False","0.45","unknown"
"715","MERCH023","CUST0829","UPI","ICICI","PROCESSING_ERROR","PAYMENT_PROCESSING","7114","2026-08-18 18:07:14","3","False","0.4","recovered"
"716","MERCH016","CUST0254","UPI","ICICI","PROCESSING_ERROR","PAYMENT_PROCESSING","1173","2026-08-16 19:14:55","0","True","0.58","recovered"
"717","MERCH003","CUST0472","CARD","AXIS","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","7795","2026-08-30 13:03:25","0","False","0.45","unknown"
"718","MERCH037","CUST0400","CARD","SBI","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","1739","2026-08-11 23:54:02","0","False","0.4","not_recovered"
"719","MERCH022","CUST0171","CARD","ICICI","CARD_BLOCKED","CARD_AUTHORIZATION","3405","2026-08-26 02:59:26","1","False","0.0","not_recovered"
"720","MERCH035","CUST0220","CARD","ICICI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","9496","2026-08-21 12:23:44","2","False","0.35","not_recovered"
"721","MERCH046","CUST0865","UPI","ICICI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","9380","2026-08-27 18:44:02","0","False","0.45","not_recovered"
"722","MERCH042","CUST0844","CARD","ICICI","PROCESSING_ERROR","PAYMENT_PROCESSING","8946","2026-08-17 05:04:57","0","False","0.55","not_recovered"
"723","MERCH030","CUST0688","UPI","SBI","BANK_TIMEOUT","BANK_RESPONSE","8557","2026-08-11 01:20:01","1","False","0.45","not_recovered"
"724","MERCH048","CUST0961","CARD","ICICI","CARD_BLOCKED","CARD_AUTHORIZATION","8828","2026-08-31 19:51:13","2","False","0.0","unknown"
"725","MERCH037","CUST0745","UPI","HDFC","PROCESSING_ERROR","PAYMENT_PROCESSING","2520","2026-08-13 16:03:21","0","False","0.55","recovered"
"726","MERCH028","CUST0421","CARD","SBI","BANK_TIMEOUT","BANK_RESPONSE","6857","2026-08-14 23:00:05","2","False","0.4","recovered"
"727","MERCH039","CUST0242","CARD","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","3244","2026-08-03 08:16:39","0","False","0.45","not_recovered"
"728","MERCH036","CUST0447","CARD","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","4568","2026-08-08 14:57:11","0","False","0.45","recovered"
"729","MERCH036","CUST0181","UPI","AXIS","BANK_TIMEOUT","BANK_RESPONSE","1006","2026-08-06 01:47:06","0","False","0.5","recovered"
"730","MERCH027","CUST0919","CARD","SBI","PROCESSING_ERROR","PAYMENT_PROCESSING","2402","2026-08-13 11:00:28","0","False","0.55","not_recovered"
"731","MERCH034","CUST0681","CARD","AXIS","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","4000","2026-08-31 02:50:32","0","False","0.4","unknown"
"732","MERCH022","CUST0853","CARD","HDFC","CARD_BLOCKED","CARD_AUTHORIZATION","3671","2026-08-09 00:05:45","0","False","0.05","not_recovered"
"733","MERCH027","CUST0261","UPI","AXIS","PROCESSING_ERROR","PAYMENT_PROCESSING","1950","2026-08-17 08:44:15","0","False","0.55","recovered"
"734","MERCH018","CUST0901","UPI","ICICI","PROCESSING_ERROR","PAYMENT_PROCESSING","6125","2026-08-16 23:02:44","0","False","0.55","not_recovered"
"735","MERCH048","CUST0679","UPI","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","6402","2026-08-17 00:19:26","1","False","0.4","not_recovered"
"736","MERCH044","CUST0125","UPI","AXIS","PROCESSING_ERROR","PAYMENT_PROCESSING","6538","2026-08-14 09:43:05","0","False","0.55","not_recovered"
"737","MERCH020","CUST0216","UPI","AXIS","BANK_TIMEOUT","BANK_RESPONSE","6756","2026-08-03 15:28:30","0","True","0.53","not_recovered"
"738","MERCH032","CUST0483","CARD","ICICI","BANK_TIMEOUT","BANK_RESPONSE","1744","2026-08-09 18:48:48","1","False","0.45","recovered"
"739","MERCH039","CUST0747","CARD","AXIS","BANK_TIMEOUT","BANK_RESPONSE","953","2026-08-10 22:04:19","1","False","0.45","recovered"
"740","MERCH026","CUST0205","CARD","ICICI","PROCESSING_ERROR","PAYMENT_PROCESSING","1915","2026-08-09 15:52:35","0","False","0.55","not_recovered"
"741","MERCH042","CUST0782","UPI","AXIS","BANK_TIMEOUT","BANK_RESPONSE","5333","2026-08-23 22:01:25","0","False","0.5","recovered"
"742","MERCH044","CUST0608","CARD","ICICI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","6891","2026-08-19 20:17:04","0","False","0.45","not_recovered"
"743","MERCH037","CUST0230","UPI","SBI","CARD_BLOCKED","CARD_AUTHORIZATION","3847","2026-08-06 07:39:54","3","True","0.0","not_recovered"
"744","MERCH011","CUST0051","CARD","AXIS","BANK_TIMEOUT","BANK_RESPONSE","2545","2026-08-06 07:45:50","3","True","0.38","not_recovered"
"745","MERCH001","CUST0736","CARD","AXIS","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","8196","2026-08-07 18:04:36","0","False","0.4","not_recovered"
"746","MERCH018","CUST0295","CARD","AXIS","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","3485","2026-08-31 03:08:49","0","False","0.45","unknown"
"747","MERCH047","CUST0694","UPI","AXIS","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","2491","2026-08-03 09:31:23","0","False","0.45","not_recovered"
"748","MERCH016","CUST0379","CARD","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","2282","2026-08-17 16:36:31","3","False","0.3","recovered"
"749","MERCH025","CUST0726","CARD","ICICI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","9225","2026-08-04 20:27:05","0","False","0.45","not_recovered"
"750","MERCH023","CUST0621","UPI","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","6341","2026-08-16 16:26:47","3","False","0.3","recovered"
"751","MERCH036","CUST0043","UPI","ICICI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","8174","2026-08-18 11:10:10","2","True","0.38","recovered"
"752","MERCH034","CUST0444","UPI","ICICI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","823","2026-08-08 04:58:51","0","False","0.45","recovered"
"753","MERCH024","CUST0949","CARD","ICICI","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","4412","2026-08-31 18:07:01","2","False","0.3","unknown"
"754","MERCH034","CUST0321","CARD","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","8149","2026-08-09 08:14:10","1","False","0.4","not_recovered"
"755","MERCH029","CUST0055","UPI","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","3100","2026-08-03 17:46:57","0","True","0.48","recovered"
"756","MERCH008","CUST0917","CARD","SBI","PROCESSING_ERROR","PAYMENT_PROCESSING","9289","2026-08-25 13:17:54","0","True","0.58","not_recovered"
"757","MERCH010","CUST0127","CARD","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","4754","2026-08-10 18:28:41","2","False","0.35","not_recovered"
"758","MERCH037","CUST0913","UPI","SBI","PROCESSING_ERROR","PAYMENT_PROCESSING","9451","2026-08-10 18:22:40","0","True","0.58","not_recovered"
"759","MERCH044","CUST0097","CARD","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","2098","2026-08-21 03:14:27","0","False","0.45","recovered"
"760","MERCH021","CUST0158","UPI","SBI","PROCESSING_ERROR","PAYMENT_PROCESSING","7961","2026-08-24 01:00:46","1","False","0.5","not_recovered"
"761","MERCH022","CUST0994","UPI","AXIS","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","9425","2026-08-08 06:40:08","0","True","0.48","not_recovered"
"762","MERCH021","CUST0818","UPI","SBI","PROCESSING_ERROR","PAYMENT_PROCESSING","9967","2026-08-20 12:21:09","0","False","0.55","recovered"
"763","MERCH050","CUST0887","CARD","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","3511","2026-08-09 21:50:22","0","False","0.45","not_recovered"
"764","MERCH042","CUST0158","UPI","ICICI","PROCESSING_ERROR","PAYMENT_PROCESSING","7183","2026-08-17 01:17:39","2","False","0.45","recovered"
"765","MERCH007","CUST0853","CARD","HDFC","PROCESSING_ERROR","PAYMENT_PROCESSING","6458","2026-08-25 03:05:32","0","False","0.55","recovered"
"766","MERCH028","CUST0831","CARD","HDFC","PROCESSING_ERROR","PAYMENT_PROCESSING","7079","2026-08-06 12:17:29","0","False","0.55","recovered"
"767","MERCH015","CUST0664","UPI","AXIS","PROCESSING_ERROR","PAYMENT_PROCESSING","8696","2026-08-06 01:49:56","0","False","0.55","not_recovered"
"768","MERCH031","CUST0308","UPI","HDFC","BANK_TIMEOUT","BANK_RESPONSE","5021","2026-08-14 01:42:08","0","False","0.5","recovered"
"769","MERCH005","CUST0940","UPI","SBI","PROCESSING_ERROR","PAYMENT_PROCESSING","6866","2026-08-06 14:04:56","0","False","0.55","not_recovered"
"770","MERCH023","CUST0261","UPI","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","7683","2026-08-10 17:11:36","1","False","0.4","recovered"
"771","MERCH027","CUST0898","CARD","ICICI","PROCESSING_ERROR","PAYMENT_PROCESSING","7554","2026-08-23 20:13:38","1","False","0.5","not_recovered"
"772","MERCH012","CUST0217","UPI","SBI","BANK_TIMEOUT","BANK_RESPONSE","9996","2026-08-14 14:07:37","2","True","0.43","not_recovered"
"773","MERCH001","CUST0405","UPI","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","7917","2026-08-24 08:07:43","1","False","0.4","not_recovered"
"774","MERCH039","CUST0744","CARD","ICICI","BANK_TIMEOUT","BANK_RESPONSE","6010","2026-08-21 04:12:18","2","True","0.43","recovered"
"775","MERCH013","CUST0115","UPI","HDFC","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","3528","2026-08-25 08:32:31","1","False","0.35","not_recovered"
"776","MERCH041","CUST0879","UPI","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","7692","2026-08-09 04:37:31","0","True","0.48","recovered"
"777","MERCH010","CUST0757","CARD","AXIS","PROCESSING_ERROR","PAYMENT_PROCESSING","7464","2026-08-30 09:50:16","0","False","0.55","unknown"
"778","MERCH026","CUST0053","CARD","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","7174","2026-08-22 04:18:33","2","False","0.35","not_recovered"
"779","MERCH036","CUST0298","UPI","AXIS","PROCESSING_ERROR","PAYMENT_PROCESSING","8510","2026-08-30 16:36:38","1","False","0.5","unknown"
"780","MERCH032","CUST0238","UPI","SBI","PROCESSING_ERROR","PAYMENT_PROCESSING","5274","2026-08-28 20:35:22","0","False","0.55","recovered"
"781","MERCH031","CUST0120","CARD","ICICI","PROCESSING_ERROR","PAYMENT_PROCESSING","7247","2026-08-03 00:14:30","0","False","0.55","recovered"
"782","MERCH029","CUST0238","UPI","ICICI","CARD_BLOCKED","CARD_AUTHORIZATION","7775","2026-08-08 08:48:38","2","False","0.0","not_recovered"
"783","MERCH027","CUST0854","CARD","AXIS","BANK_TIMEOUT","BANK_RESPONSE","2754","2026-08-12 01:24:55","0","False","0.5","not_recovered"
"784","MERCH009","CUST0178","UPI","HDFC","BANK_TIMEOUT","BANK_RESPONSE","1753","2026-08-22 04:39:24","3","False","0.35","recovered"
"785","MERCH036","CUST0049","UPI","ICICI","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","5949","2026-08-09 16:47:19","0","False","0.4","not_recovered"
"786","MERCH005","CUST0346","CARD","SBI","BANK_TIMEOUT","BANK_RESPONSE","2077","2026-08-29 06:45:21","0","False","0.5","recovered"
"787","MERCH023","CUST0788","UPI","ICICI","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","8544","2026-08-31 08:02:53","1","False","0.35","unknown"
"788","MERCH029","CUST0819","CARD","SBI","CARD_BLOCKED","CARD_AUTHORIZATION","1769","2026-08-29 07:19:42","0","True","0.08","not_recovered"
"789","MERCH014","CUST0933","CARD","HDFC","BANK_TIMEOUT","BANK_RESPONSE","7333","2026-08-26 13:24:44","0","False","0.5","recovered"
"790","MERCH024","CUST0343","UPI","SBI","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","7294","2026-08-22 04:23:01","1","True","0.38","not_recovered"
"791","MERCH031","CUST0350","CARD","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","6201","2026-08-22 03:31:12","0","False","0.45","recovered"
"792","MERCH049","CUST0543","CARD","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","7125","2026-08-22 01:39:24","2","False","0.35","not_recovered"
"793","MERCH034","CUST0814","CARD","SBI","PROCESSING_ERROR","PAYMENT_PROCESSING","262","2026-08-27 02:45:17","3","True","0.43","recovered"
"794","MERCH050","CUST0169","CARD","SBI","PROCESSING_ERROR","PAYMENT_PROCESSING","707","2026-08-09 07:52:18","2","True","0.48","not_recovered"
"795","MERCH046","CUST0819","CARD","AXIS","PROCESSING_ERROR","PAYMENT_PROCESSING","9170","2026-08-16 18:33:43","1","False","0.5","recovered"
"796","MERCH018","CUST0922","UPI","AXIS","PROCESSING_ERROR","PAYMENT_PROCESSING","3460","2026-08-28 10:18:05","1","False","0.5","recovered"
"797","MERCH023","CUST0909","CARD","HDFC","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","1480","2026-08-03 19:04:24","0","False","0.4","not_recovered"
"798","MERCH009","CUST0533","CARD","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","9140","2026-08-17 03:48:01","0","False","0.45","recovered"
"799","MERCH002","CUST0912","CARD","HDFC","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","5079","2026-08-22 12:32:04","3","True","0.28","recovered"
"800","MERCH024","CUST0266","CARD","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","2143","2026-08-23 18:48:58","0","False","0.45","not_recovered"
"801","MERCH016","CUST0825","UPI","ICICI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","9484","2026-08-08 19:04:42","1","False","0.4","recovered"
"802","MERCH021","CUST0529","UPI","ICICI","PROCESSING_ERROR","PAYMENT_PROCESSING","2501","2026-08-22 15:58:02","2","True","0.48","recovered"
"803","MERCH009","CUST0488","UPI","AXIS","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","8722","2026-08-21 13:14:31","1","False","0.4","recovered"
"804","MERCH017","CUST0599","CARD","AXIS","CARD_BLOCKED","CARD_AUTHORIZATION","8120","2026-08-22 05:44:59","2","True","0.0","not_recovered"
"805","MERCH046","CUST0469","UPI","SBI","BANK_TIMEOUT","BANK_RESPONSE","7561","2026-08-24 23:29:57","0","True","0.53","not_recovered"
"806","MERCH008","CUST0617","CARD","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","9467","2026-08-16 01:23:50","0","True","0.48","recovered"
"807","MERCH024","CUST0311","CARD","AXIS","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","2440","2026-08-08 21:36:17","1","False","0.4","not_recovered"
"808","MERCH020","CUST0911","CARD","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","8108","2026-08-02 02:25:48","0","False","0.45","not_recovered"
"809","MERCH027","CUST0493","CARD","AXIS","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","6281","2026-08-25 01:40:48","2","False","0.3","recovered"
"810","MERCH009","CUST0517","CARD","AXIS","BANK_TIMEOUT","BANK_RESPONSE","2540","2026-08-17 18:54:15","0","False","0.5","not_recovered"
"811","MERCH025","CUST0239","CARD","ICICI","PROCESSING_ERROR","PAYMENT_PROCESSING","7359","2026-08-15 11:09:55","1","False","0.5","not_recovered"
"812","MERCH037","CUST0646","CARD","SBI","BANK_TIMEOUT","BANK_RESPONSE","1495","2026-08-11 08:11:36","3","False","0.35","not_recovered"
"813","MERCH037","CUST0535","UPI","AXIS","PROCESSING_ERROR","PAYMENT_PROCESSING","405","2026-08-07 20:08:24","1","False","0.5","not_recovered"
